Link,Unnamed: 0,has_been_scraped,Question,Category,Outcomes,Outcomes.1,Prices,Prices.1,24h Volume,Total Volume,Liquidity,Open Interest,Trades,End Date,Resolved,Whales,LPs,Trades.1,Name,ID
https://polymarketwhales.info/transactions?market=0xf67cd5424e59ccd185ace772a0e0ddfbaf0c7bf7&page=1,3261,0.0,Who will win Canadiens v. Golden Knights: Semifinals Game 5?,Sports,Canadiens,Golden Knights,1,0,$0,$343,99,$0,32,Tue Jun 22 2021,True,Whales,LPs,Trades,Who will win Canadiens v. Golden Knights: Semifinals Game 5?,0xf67cd5424e59ccd185ace772a0e0ddfbaf0c7bf7
https://polymarketwhales.info/transactions?market=0x44a046c074771f9b7fd20c5b0a3c31b9dff64d82&page=1,2862,0.0,Will the Colts beat the Lions by more than 2 points in their NFL Preseason matchup?,Sports,Yes,No,1,0,$0,"$1,182",199,"$5,179",32,Fri Aug 27 2021,True,Whales,LPs,Trades,Will the Colts beat the Lions by more than 2 points in their NFL Preseason matchup?,0x44a046c074771f9b7fd20c5b0a3c31b9dff64d82
https://polymarketwhales.info/transactions?market=0x4efbeacc9f96471c18da7e0755f05572dd0c44b0&page=1,2737,0.0,Who will win UFC 263: Maia vs. Muhammad?,Sports,Maia,Muhammad,0,1,$0,"$1,410",0,$0,32,Sat Jun 12 2021,True,Whales,LPs,Trades,Who will win UFC 263: Maia vs. Muhammad?,0x4efbeacc9f96471c18da7e0755f05572dd0c44b0
https://polymarketwhales.info/transactions?market=0x0b7c6a659640f1ea12bcac2349fff96e745a21cd&page=1,3304,0.0,"MLB: Who will win San Diego Padres vs. San Francisco Giants, scheduled for April 12, 9:46 PM ET?",Sports,San Diego Padres,San Francisco Giants,0,1,$0,$155,150,"$4,200",32,Tue Apr 12 2022,True,Whales,LPs,Trades,"MLB: Who will win San Diego Padres vs. San Francisco Giants, scheduled for April 12, 9:46 PM ET?",0x0b7c6a659640f1ea12bcac2349fff96e745a21cd
https://polymarketwhales.info/transactions?market=0x9f227c20c3c9c1da7e8fc2a75dd71f6f1aaee3b3&page=1,2938,0.0,Will “Jackass Forever” gross domestically more than $25 million on the opening weekend?,Pop Culture,Yes,No,0,1,$0,"$1,001",0,"$1,650",32,Mon Feb 07 2022,True,Whales,LPs,Trades,Will “Jackass Forever” gross domestically more than $25 million on the opening weekend?,0x9f227c20c3c9c1da7e8fc2a75dd71f6f1aaee3b3
https://polymarketwhales.info/transactions?market=0x937f348be4ba832113e4e29e32c73db1e67d9e78&page=1,3151,0.0,NBA: Will the sum of points in Warriors v Timberwolves be an even or an odd number?,Sports,Even,Odd,0,1,$0,$585,300,"$4,000",32,Thu Jan 27 2022,True,Whales,LPs,Trades,NBA: Will the sum of points in Warriors v Timberwolves be an even or an odd number?,0x937f348be4ba832113e4e29e32c73db1e67d9e78
https://polymarketwhales.info/transactions?market=0x014046e4fb30d16ee5bd27941376ccb5fd97b6fd&page=1,3299,0.0,"NHL: Who will win Jackets vs. Capitals, scheduled for March 17, 7:00 PM ET?",Sports,Jackets,Capitals,0,1,$0,$177,50,$417,33,Thu Mar 17 2022,True,Whales,LPs,Trades,"NHL: Who will win Jackets vs. Capitals, scheduled for March 17, 7:00 PM ET?",0x014046e4fb30d16ee5bd27941376ccb5fd97b6fd
https://polymarketwhales.info/transactions?market=0xc7d151c37bd76127078a3efde01c49a70d631ec4&page=1,2625,0.0,UEFA Europa League: Will Napoli or Barcelona qualify to Round of 16?,Sports,Napoli,Barcelona,0,1,$0,"$1,654",250,$0,33,Thu Feb 24 2022,True,Whales,LPs,Trades,UEFA Europa League: Will Napoli or Barcelona qualify to Round of 16?,0xc7d151c37bd76127078a3efde01c49a70d631ec4
https://polymarketwhales.info/transactions?market=0xcaa42169a15c51c1fae36586733aec20e1e2dae0&page=1,3273,0.0,NBA: Will the sum of points in Jazz v 76ers be an even or an odd number?,Sports,Even,Odd,1,0,$0,$295,50,$299,33,Thu Dec 09 2021,True,Whales,LPs,Trades,NBA: Will the sum of points in Jazz v 76ers be an even or an odd number?,0xcaa42169a15c51c1fae36586733aec20e1e2dae0
https://polymarketwhales.info/transactions?market=0x059aff698a2bba5402821933c306b95ea2c3d9da&page=1,2305,0.0,Will the Panthers beat the Steelers by more than 3.5 points in their NFL preseason matchup?,Sports,Yes,No,1,0,$0,"$2,546",173,"$14,412",33,Fri Aug 27 2021,True,Whales,LPs,Trades,Will the Panthers beat the Steelers by more than 3.5 points in their NFL preseason matchup?,0x059aff698a2bba5402821933c306b95ea2c3d9da
https://polymarketwhales.info/transactions?market=0x130715fd00cefde1d74e55f78238ba3f03561239&page=1,2551,0.0,"GRAMMYs 2022: Will ""drivers license"" by Olivia Rodrigo win Song of the Year?",Pop Culture,Yes,No,0,1,$0,"$1,832",382,$450,34,Sun May 01 2022,True,Whales,LPs,Trades,"GRAMMYs 2022: Will ""drivers license"" by Olivia Rodrigo win Song of the Year?",0x130715fd00cefde1d74e55f78238ba3f03561239
https://polymarketwhales.info/transactions?market=0x60bf2182bcaf58ac18fb7d0bed27bc25ce7b5ca7&page=1,1424,0.0,Will Mark Rothko’s “Untitled” sell for more than $40 million at Christie’s?,Art,Yes,No,0,1,$0,"$9,333",0,$0,34,Thu May 13 2021,True,Whales,LPs,Trades,Will Mark Rothko’s “Untitled” sell for more than $40 million at Christie’s?,0x60bf2182bcaf58ac18fb7d0bed27bc25ce7b5ca7
https://polymarketwhales.info/transactions?market=0x8599d5f39cfdf498d41d923d576be369a079ba4e&page=1,3204,0.0,Will the Los Angeles Lakers win the NBA ‘21-’22 Championship?,Sports,Yes,No,0,1,$0,$487,274,"$1,125",34,Sun Jun 19 2022,True,Whales,LPs,Trades,Will the Los Angeles Lakers win the NBA ‘21-’22 Championship?,0x8599d5f39cfdf498d41d923d576be369a079ba4e
https://polymarketwhales.info/transactions?market=0xe7ed70e9365c00e1bfba9ebc36d0d07fc364c5ed&page=1,2386,0.0,"ATP Santiago: Who will win Monteiro v. Delbonis, scheduled for February 23?",Sports,Monteiro,Delbonis,1,0,$0,"$2,261",250,"$7,030",34,Wed Feb 23 2022,True,Whales,LPs,Trades,"ATP Santiago: Who will win Monteiro v. Delbonis, scheduled for February 23?",0xe7ed70e9365c00e1bfba9ebc36d0d07fc364c5ed
https://polymarketwhales.info/transactions?market=0x2defd6feeaa230d0288824014b17dbcbe0818648&page=1,2769,0.0,Will Frog Nation DAO vote to remove Sifu as Wonderland’s treasury manager?,Crypto,Yes,No,1,0,$0,"$1,334",10,"$6,021",34,Tue Feb 15 2022,True,Whales,LPs,Trades,Will Frog Nation DAO vote to remove Sifu as Wonderland’s treasury manager?,0x2defd6feeaa230d0288824014b17dbcbe0818648
https://polymarketwhales.info/transactions?market=0x789c89446759e02b797706a4e600efa3b68fc97b&page=1,2679,0.0,UEFA Champions League: Will Ajax beat Benfica by more than 1.5 goals in their February 23 matchup?,Sports,Yes,No,0,1,$0,"$1,540",250,$0,34,Wed Feb 23 2022,True,Whales,LPs,Trades,UEFA Champions League: Will Ajax beat Benfica by more than 1.5 goals in their February 23 matchup?,0x789c89446759e02b797706a4e600efa3b68fc97b
https://polymarketwhales.info/transactions?market=0x6c7c2bcf29ece3905b8be7e39250675c23e0307e&page=1,2630,0.0,Will the next recession in the US happen in Q4 2021?,Business,Yes,No,0,1,$0,"$1,648",50,$647,34,Thu Jan 27 2022,True,Whales,LPs,Trades,Will the next recession in the US happen in Q4 2021?,0x6c7c2bcf29ece3905b8be7e39250675c23e0307e
https://polymarketwhales.info/transactions?market=0x524c1f4beca5bf9034db0cd7ff11f9b3327afd40&page=1,3112,0.0,UFC 270: Who will win Moreno vs. Figueiredo?,Sports,Figueiredo,Moreno,1,0,$0,$665,28,"$1,335",34,Sat Jan 22 2022,True,Whales,LPs,Trades,UFC 270: Who will win Moreno vs. Figueiredo?,0x524c1f4beca5bf9034db0cd7ff11f9b3327afd40
https://polymarketwhales.info/transactions?market=0x27ee4c3949a997fb09d5e3c90bcebfb77deee4d1&page=1,3305,0.0,"NBA: Who will win the Nuggets vs. Trail Blazers, scheduled for February 27 (9 PM ET)?",Sports,Nuggets,Trail Blazers,1,0,$0,$125,173,$50,34,Sun Feb 27 2022,True,Whales,LPs,Trades,"NBA: Who will win the Nuggets vs. Trail Blazers, scheduled for February 27 (9 PM ET)?",0x27ee4c3949a997fb09d5e3c90bcebfb77deee4d1
https://polymarketwhales.info/transactions?market=0xb01792bb65934fe889813c798b149e210f17ec13&page=1,3301,0.0,NHL: Will the Hurricanes beat the Islanders by more than 1.5 goals in their April 8 matchup (7 PM ET)?,Sports,Yes,No,0,1,$0,$170,150,"$2,329",34,Fri Apr 08 2022,True,Whales,LPs,Trades,NHL: Will the Hurricanes beat the Islanders by more than 1.5 goals in their April 8 matchup (7 PM ET)?,0xb01792bb65934fe889813c798b149e210f17ec13
https://polymarketwhales.info/transactions?market=0x1ee45ed48b0d11b8e017a62bb9da6baead15c9b8&page=1,3307,0.0,NBA: Will the Memphis Grizzlies' current winning streak end with 14 or 15 games in a row?,Sports,Yes,No,0,1,$0,$108,150,$509,35,Sun Jan 23 2022,True,Whales,LPs,Trades,NBA: Will the Memphis Grizzlies' current winning streak end with 14 or 15 games in a row?,0x1ee45ed48b0d11b8e017a62bb9da6baead15c9b8
https://polymarketwhales.info/transactions?market=0x06d735f3f0a6e6da6d001a96e6a524da6eb07823&page=1,3177,0.0,Will Slovakia or Spain win their Euro 2020 match?,Sports,Slovakia,Spain,0,1,$0,$536,177,$0,35,Wed Jun 23 2021,True,Whales,LPs,Trades,Will Slovakia or Spain win their Euro 2020 match?,0x06d735f3f0a6e6da6d001a96e6a524da6eb07823
https://polymarketwhales.info/transactions?market=0x2cf1423d55289e87eee58e1d9ae00d08f49a695c&page=1,3057,0.0,"Will the floor price of Doodles be above 7 ETH on February 1st, 2022?",NFTs,Yes,No,1,0,$0,$762,50,"$2,642",35,Tue Feb 01 2022,True,Whales,LPs,Trades,"Will the floor price of Doodles be above 7 ETH on February 1st, 2022?",0x2cf1423d55289e87eee58e1d9ae00d08f49a695c
https://polymarketwhales.info/transactions?market=0x8c777a4519077cee5847a48865cffd1b2e5786db&page=1,2887,0.0,Will President Biden mention Russia in his press conference on January 19?,US current affairs,Yes,No,1,0,$0,"$1,130",25,$244,35,Wed Jan 19 2022,True,Whales,LPs,Trades,Will President Biden mention Russia in his press conference on January 19?,0x8c777a4519077cee5847a48865cffd1b2e5786db
https://polymarketwhales.info/transactions?market=0x477877649dfa48c9027fbb44d906be4e3bb3c4ec&page=1,2616,0.0,Will the U-3 unemployment rate in January be above 3.6%?,Business,Yes,No,1,0,$0,"$1,671",50,"$1,561",35,Fri Feb 04 2022,True,Whales,LPs,Trades,Will the U-3 unemployment rate in January be above 3.6%?,0x477877649dfa48c9027fbb44d906be4e3bb3c4ec
https://polymarketwhales.info/transactions?market=0xca1bb46f277a0c6940844c709af3cee7f61fc23e&page=1,3238,0.0,Which country will report a higher 7-day COVID-19 case average per capita on February 8: Italy or Spain?,Coronavirus,Italy,Spain,1,0,$0,$398,300,"$2,332",36,Tue Feb 08 2022,True,Whales,LPs,Trades,Which country will report a higher 7-day COVID-19 case average per capita on February 8: Italy or Spain?,0xca1bb46f277a0c6940844c709af3cee7f61fc23e
https://polymarketwhales.info/transactions?market=0x4691c8398d082f4a5719c3356c70a99baa9a03c3&page=1,2747,0.0,"Will SpaceX's Starship successfully reach outer space by February 28, 2022?",Science,Yes,No,0,1,$0,"$1,382",500,"$5,032",36,Mon Feb 28 2022,True,Whales,LPs,Trades,"Will SpaceX's Starship successfully reach outer space by February 28, 2022?",0x4691c8398d082f4a5719c3356c70a99baa9a03c3
https://polymarketwhales.info/transactions?market=0xd201dac70fbbadacfdf946772c92707d62cc5b86&page=1,2451,0.0,Who will win the primaries of Les Républicains in France?,Global Politics,Pécresse,Ciotti,1,0,$0,"$2,090",478,"$4,885",36,Sat Dec 04 2021,True,Whales,LPs,Trades,Who will win the primaries of Les Républicains in France?,0xd201dac70fbbadacfdf946772c92707d62cc5b86
https://polymarketwhales.info/transactions?market=0xc5da096b063b2a28416fab73ace12b3fd9741d7f&page=1,2881,0.0,Will the U-3 unemployment rate in January be above 4.2%?,Business,Yes,No,0,1,$0,"$1,144",50,"$2,353",36,Fri Feb 04 2022,True,Whales,LPs,Trades,Will the U-3 unemployment rate in January be above 4.2%?,0xc5da096b063b2a28416fab73ace12b3fd9741d7f
https://polymarketwhales.info/transactions?market=0xf43da30a5b35a1eb0a348c8e1d790da057c2687b&page=1,3206,0.0,Will a McLaren car finish top 3 in the French Grand Prix?,Sports,Yes,No,0,1,$0,$476,100,$0,36,Sun Jun 20 2021,True,Whales,LPs,Trades,Will a McLaren car finish top 3 in the French Grand Prix?,0xf43da30a5b35a1eb0a348c8e1d790da057c2687b
https://polymarketwhales.info/transactions?market=0x7e028d90501d397a51b437dc68f6f2ed78269d21&page=1,3281,0.0,NHL: Will the Penguins beat the Avalanche by more than 1.5 goals in their April 5 matchup (7 PM ET)?,Sports,Yes,No,0,1,$0,$266,150,"$3,508",36,Tue Apr 05 2022,True,Whales,LPs,Trades,NHL: Will the Penguins beat the Avalanche by more than 1.5 goals in their April 5 matchup (7 PM ET)?,0x7e028d90501d397a51b437dc68f6f2ed78269d21
https://polymarketwhales.info/transactions?market=0xcffba74789f2415a7a2eff830e44bd3fb9958d30&page=1,1684,0.0,What rating will theneedledrop give Clairo's 'Sling'?,Pop Culture,Long,Short,0.725,0.275,$0,"$6,211",6237,"$3,115",36,,True,Whales,LPs,Trades,What rating will theneedledrop give Clairo's 'Sling'?,0xcffba74789f2415a7a2eff830e44bd3fb9958d30
https://polymarketwhales.info/transactions?market=0x392845b73fe8975cb2bdf9cf09af0811fc6ee9e4&page=1,2583,0.0,Who will win Islanders v. Lightning: Semifinals Game 5?,Sports,Islanders,Lightning,0,1,$0,"$1,748",99,$0,36,Mon Jun 21 2021,True,Whales,LPs,Trades,Who will win Islanders v. Lightning: Semifinals Game 5?,0x392845b73fe8975cb2bdf9cf09af0811fc6ee9e4
https://polymarketwhales.info/transactions?market=0x4b1b8dfdfb833bd229fd668b43d3107faaccf6d3&page=1,3187,0.0,UFC 270: Who will win Pereira vs. Fialho?,Sports,Pereira,Fialho,1,0,$0,$522,67,$766,36,Sat Jan 22 2022,True,Whales,LPs,Trades,UFC 270: Who will win Pereira vs. Fialho?,0x4b1b8dfdfb833bd229fd668b43d3107faaccf6d3
https://polymarketwhales.info/transactions?market=0x15b363ab520ba93110514fc508f283d4fff0e030&page=1,2894,0.0,Will Vincent van Gogh's “Meules de blé” (Lot 8C) sell for more than $30m at Christie’s on November 11?,Art,Yes,No,1,0,$0,"$1,116",20,$353,37,Thu Nov 11 2021,True,Whales,LPs,Trades,Will Vincent van Gogh's “Meules de blé” (Lot 8C) sell for more than $30m at Christie’s on November 11?,0x15b363ab520ba93110514fc508f283d4fff0e030
https://polymarketwhales.info/transactions?market=0x608ba8e1c40f335e41d84fe9e4305e7ef029a81b&page=1,2922,0.0,"Will Joan Miro's ""Peinture poème” (Lot 71C) sell for more than $12m at Christie’s on November 11?",Art,Yes,No,0,1,$0,"$1,035",20,$544,37,Thu Nov 11 2021,True,Whales,LPs,Trades,"Will Joan Miro's ""Peinture poème” (Lot 71C) sell for more than $12m at Christie’s on November 11?",0x608ba8e1c40f335e41d84fe9e4305e7ef029a81b
https://polymarketwhales.info/transactions?market=0xd8d341fc39abe268f95ea880a7a62a99013e8720&page=1,1432,0.0,"Will Opyn (Squeeth) suffer an exploit by March 31st, 2022?",Crypto,Yes,No,0,1,$0,"$9,180",4,"$1,962",37,Thu Mar 31 2022,True,Whales,LPs,Trades,"Will Opyn (Squeeth) suffer an exploit by March 31st, 2022?",0xd8d341fc39abe268f95ea880a7a62a99013e8720
https://polymarketwhales.info/transactions?market=0x8d4102fb21468354fe804d2334b0b1e6ee6d993d&page=1,3080,0.0,"Will the floor price of Bored Apes be above 59 ETH on February 1st, 2022?",NFTs,Yes,No,1,0,$0,$719,50,"$1,961",37,Tue Feb 01 2022,True,Whales,LPs,Trades,"Will the floor price of Bored Apes be above 59 ETH on February 1st, 2022?",0x8d4102fb21468354fe804d2334b0b1e6ee6d993d
https://polymarketwhales.info/transactions?market=0xfbc9ac6517b911d870ad7ef95078a9daee750326&page=1,2115,0.0,"Will Basquiat's ""In this Case"" sell for more than 70 million?",Pop Culture,Yes,No,1,0,$0,"$3,298",1,$176,37,Tue May 11 2021,True,Whales,LPs,Trades,"Will Basquiat's ""In this Case"" sell for more than 70 million?",0xfbc9ac6517b911d870ad7ef95078a9daee750326
https://polymarketwhales.info/transactions?market=0xf8b7d10d67d7bbe4236470d435a6f4bebaac552a&page=1,2496,0.0,Will Vija Celmins’ “Untitled (Ocean)” sell for more than $6.5M at Phillips?,Art,Yes,No,0,1,$0,"$1,982",235,$0,38,Wed Jun 23 2021,True,Whales,LPs,Trades,Will Vija Celmins’ “Untitled (Ocean)” sell for more than $6.5M at Phillips?,0xf8b7d10d67d7bbe4236470d435a6f4bebaac552a
https://polymarketwhales.info/transactions?market=0x1591315f3227ec930f6c70520aee3ff1991b24fc&page=1,3312,0.0,Will Candace Jackson-Akiwumi be the next nominee for Supreme Court Justice?,US current affairs,Yes,No,0,1,$0,$39,115,"$2,727",38,Sat Dec 31 2022,True,Whales,LPs,Trades,Will Candace Jackson-Akiwumi be the next nominee for Supreme Court Justice?,0x1591315f3227ec930f6c70520aee3ff1991b24fc
https://polymarketwhales.info/transactions?market=0xfbd0f61e04d5ef06e7a6812539455d10b7a7a98f&page=1,3245,0.0,UFC 270: Who will win Ngannou vs. Gane?,Sports,Ngannou,Gane,1,0,$0,$374,5,$137,38,Sat Jan 22 2022,True,Whales,LPs,Trades,UFC 270: Who will win Ngannou vs. Gane?,0xfbd0f61e04d5ef06e7a6812539455d10b7a7a98f
https://polymarketwhales.info/transactions?market=0xc0e196b46ccf11f41790d740c929aa9e20c2b825&page=1,2796,0.0,Will Croatia or the Czech Republic win their Euro 2020 match?,Sports,Croatia,Czech Republic,0.5,0.5,$0,"$1,282",326,$326,38,Fri Jun 18 2021,True,Whales,LPs,Trades,Will Croatia or the Czech Republic win their Euro 2020 match?,0xc0e196b46ccf11f41790d740c929aa9e20c2b825
https://polymarketwhales.info/transactions?market=0xa48dba85b70cbffb9a8d64cea825b1d5a0a68014&page=1,2937,0.0,"Will President Biden mention Manchin, Sinema or filibuster in his press conference on January 19 ?",US current affairs,Yes,No,1,0,$0,"$1,004",25,$351,38,Wed Jan 19 2022,True,Whales,LPs,Trades,"Will President Biden mention Manchin, Sinema or filibuster in his press conference on January 19 ?",0xa48dba85b70cbffb9a8d64cea825b1d5a0a68014
https://polymarketwhales.info/transactions?market=0x387359ac3814f0efad83fe85fb2cb26dfc96b3b6&page=1,3248,0.0,NHL: Will the Oilers beat the Wild by more than 1.5 goals in their February 20 matchup (8 PM ET)?,Sports,Yes,No,0,1,$0,$369,300,$118,39,Sun Feb 20 2022,True,Whales,LPs,Trades,NHL: Will the Oilers beat the Wild by more than 1.5 goals in their February 20 matchup (8 PM ET)?,0x387359ac3814f0efad83fe85fb2cb26dfc96b3b6
https://polymarketwhales.info/transactions?market=0x5535a924130d045ece2329abeaac36df88057fae&page=1,3127,0.0,NHL: Will the Flames beat the Canucks by more than 1.5 goals in their February 24 matchup (10 PM ET)?,Sports,Yes,No,0,1,$0,$640,250,$33,39,Thu Feb 24 2022,True,Whales,LPs,Trades,NHL: Will the Flames beat the Canucks by more than 1.5 goals in their February 24 matchup (10 PM ET)?,0x5535a924130d045ece2329abeaac36df88057fae
https://polymarketwhales.info/transactions?market=0x51018c4dcb3e1d63101ee632365de902394e3d6b&page=1,3092,0.0,Will Denmark or Belgium win their Euro 2020 match?,Sports,Denmark,Belgium,0,1,$0,$699,0,$1,39,Thu Jun 17 2021,True,Whales,LPs,Trades,Will Denmark or Belgium win their Euro 2020 match?,0x51018c4dcb3e1d63101ee632365de902394e3d6b
https://polymarketwhales.info/transactions?market=0x3b1b91a2a89ef19a9997bcf707ce7c7e3f590463&page=1,3085,0.0,Will the Netherlands or Austria win their Euro 2020 match?,Sports,Netherlands,Austria,1,0,$0,$710,175,$172,39,Thu Jun 17 2021,True,Whales,LPs,Trades,Will the Netherlands or Austria win their Euro 2020 match?,0x3b1b91a2a89ef19a9997bcf707ce7c7e3f590463
https://polymarketwhales.info/transactions?market=0xe62db3049ba6caae9273f9c2c114b81407bf0934&page=1,3274,0.0,NHL: Will the Hurricanes beat the Blue Jackets by more than 1.5 goals in their January 13 matchup?,Sports,Yes,No,0,1,$0,$295,10,$351,39,Thu Jan 13 2022,True,Whales,LPs,Trades,NHL: Will the Hurricanes beat the Blue Jackets by more than 1.5 goals in their January 13 matchup?,0xe62db3049ba6caae9273f9c2c114b81407bf0934
https://polymarketwhales.info/transactions?market=0xb3a332a5c4a431b5467424c3c6a39d59c74af002&page=1,3007,0.0,"NCAAB: Will the Volunteers beat the Lancers by more than 18.5 points in their March 17, 2:45 PM ET matchup?",Sports,Yes,No,1,0,$0,$875,150,"$1,019",39,Thu Mar 17 2022,True,Whales,LPs,Trades,"NCAAB: Will the Volunteers beat the Lancers by more than 18.5 points in their March 17, 2:45 PM ET matchup?",0xb3a332a5c4a431b5467424c3c6a39d59c74af002
https://polymarketwhales.info/transactions?market=0x55c571a054af61a2c7d0876106243cf9b507b5fb&page=1,3256,0.0,"NBA: Who will win Clippers vs. Kings, scheduled for April 9 (9:30 PM ET)?",Sports,Clippers,Kings,1,0,$0,$351,150,$500,39,Sat Apr 09 2022,True,Whales,LPs,Trades,"NBA: Who will win Clippers vs. Kings, scheduled for April 9 (9:30 PM ET)?",0x55c571a054af61a2c7d0876106243cf9b507b5fb
https://polymarketwhales.info/transactions?market=0x2e2cd291283fed122a3a24d03896c19c7d4fd1f8&page=1,2633,0.0,Will 'Cobra Kai: Season 4' be the #1 Netflix show worldwide on the week ending January 30?,Pop Culture,Yes,No,0,1,$0,"$1,642",100,"$2,802",39,Wed Feb 02 2022,True,Whales,LPs,Trades,Will 'Cobra Kai: Season 4' be the #1 Netflix show worldwide on the week ending January 30?,0x2e2cd291283fed122a3a24d03896c19c7d4fd1f8
